Id,Id2,Geography,Estimate; Total:,total," < $30,000","$30,000 - $44,999","$45,000 - $59,999","$60,000 - $99,999","$100,000 - $124,999","$125,000 - $149,999","$150,000 - $199,999",">$200,000",diversity,normalised_diversity
1500000US250250104081,250250104081,"Block Group 1, Census Tract 104.08, Suffolk County, Massachusetts",859,859,158,68,142,203,143,24,112,9,1.86248398143514,0.907463570016167
1500000US250250001001,250250001001,"Block Group 1, Census Tract 1, Suffolk County, Massachusetts",754,754,271,112,56,108,121,20,9,57,1.76044517144971,0.857746899315878
1500000US250250101033,250250101033,"Block Group 3, Census Tract 101.03, Suffolk County, Massachusetts",81,81,38,38,0,5,0,0,0,0,0.882057331198663,0.429767398112974
1500000US250250506002,250250506002,"Block Group 2, Census Tract 506, Suffolk County, Massachusetts",382,382,64,54,10,62,103,22,27,40,1.90771214797716,0.929500223154996
1500000US250250910014,250250910014,"Block Group 4, Census Tract 910.01, Suffolk County, Massachusetts",422,422,46,52,76,129,49,37,18,15,1.88722258023727,0.919517030561304
1500000US250250611011,250250611011,"Block Group 1, Census Tract 611.01, Suffolk County, Massachusetts",240,240,142,49,0,5,5,0,19,20,1.20405558173206,0.58665555655117
1500000US250250003011,250250003011,"Block Group 1, Census Tract 3.01, Suffolk County, Massachusetts",220,220,0,29,43,20,11,10,66,41,1.76874483655757,0.861790769654516
1500000US250250108022,250250108022,"Block Group 2, Census Tract 108.02, Suffolk County, Massachusetts",819,819,60,55,34,125,85,100,136,224,1.93644595272124,0.9435002796887
1500000US250259807001,250259807001,"Block Group 1, Census Tract 9807, Suffolk County, Massachusetts",4,4,0,0,0,4,0,0,0,0,-0,0
1500000US250251401061,250251401061,"Block Group 1, Census Tract 1401.06, Suffolk County, Massachusetts",594,594,231,70,86,133,16,21,22,15,1.6646511420163,0.8110728914842
1500000US250251805004,250251805004,"Block Group 4, Census Tract 1805, Suffolk County, Massachusetts",523,523,85,43,55,167,86,15,16,56,1.84669238496507,0.899769383836944
1500000US250250909012,250250909012,"Block Group 2, Census Tract 909.01, Suffolk County, Massachusetts",803,803,418,63,56,137,40,44,18,27,1.53470637377385,0.747759518338649
1500000US250250608004,250250608004,"Block Group 4, Census Tract 608, Suffolk County, Massachusetts",929,929,171,34,37,171,163,193,77,83,1.92650224360534,0.938655376933315
1500000US250251001001,250251001001,"Block Group 1, Census Tract 1001, Suffolk County, Massachusetts",252,252,184,0,0,53,7,0,0,8,0.766609428006893,0.373517375333955
1500000US250259803001,250259803001,"Block Group 1, Census Tract 9803, Suffolk County, Massachusetts",0,0,0,0,0,0,0,0,0,0,-0,0
1500000US250250704021,250250704021,"Block Group 1, Census Tract 704.02, Suffolk County, Massachusetts",958,958,521,121,42,102,21,14,66,71,1.49082373126513,0.726378448847772
1500000US250251401071,250251401071,"Block Group 1, Census Tract 1401.07, Suffolk County, Massachusetts",744,744,153,75,69,169,74,34,44,126,1.95229939366397,0.95122459853296
1500000US250251201041,250251201041,"Block Group 1, Census Tract 1201.04, Suffolk County, Massachusetts",265,265,9,0,11,107,15,18,64,41,1.59023182140965,0.774813346151707
1500000US250250102031,250250102031,"Block Group 1, Census Tract 102.03, Suffolk County, Massachusetts",584,584,367,52,0,115,50,0,0,0,1.03770780365795,0.505605437430643
1500000US250250203031,250250203031,"Block Group 1, Census Tract 203.03, Suffolk County, Massachusetts",558,558,64,71,0,97,97,36,28,165,1.80625478729613,0.880066853716252
1500000US250250203033,250250203033,"Block Group 3, Census Tract 203.03, Suffolk County, Massachusetts",895,895,308,108,52,140,22,69,36,160,1.80349825097906,0.878723778386689
1500000US250250924004,250250924004,"Block Group 4, Census Tract 924, Suffolk County, Massachusetts",473,473,313,43,59,11,34,0,0,13,1.12635678322965,0.548798141519533
1500000US250250921013,250250921013,"Block Group 3, Census Tract 921.01, Suffolk County, Massachusetts",364,364,74,0,23,151,29,33,20,34,1.66343499090992,0.810480342589456
1500000US250251101035,250251101035,"Block Group 5, Census Tract 1101.03, Suffolk County, Massachusetts",564,564,52,0,6,161,109,41,66,129,1.72270013806126,0.839356275240458
1500000US250250511013,250250511013,"Block Group 3, Census Tract 511.01, Suffolk County, Massachusetts",506,506,102,34,53,89,59,61,49,59,2.02857320719411,0.98838771392871
1500000US250251304063,250251304063,"Block Group 3, Census Tract 1304.06, Suffolk County, Massachusetts",251,251,78,16,13,49,17,14,64,0,1.70271114195794,0.829616977643398
1500000US250251401052,250251401052,"Block Group 2, Census Tract 1401.05, Suffolk County, Massachusetts",435,435,45,62,64,108,120,27,9,0,1.74825991732114,0.851809841964892
1500000US250250708002,250250708002,"Block Group 2, Census Tract 708, Suffolk County, Massachusetts",553,553,154,0,67,131,56,5,0,140,1.57511789479741,0.767449343058407
1500000US250250408013,250250408013,"Block Group 3, Census Tract 408.01, Suffolk County, Massachusetts",1368,1368,154,76,75,296,128,40,176,423,1.84855896628325,0.900678843764443
1500000US250250910013,250250910013,"Block Group 3, Census Tract 910.01, Suffolk County, Massachusetts",289,289,27,9,23,129,24,13,36,28,1.72275601215449,0.839383498939893
1500000US250259801011,250259801011,"Block Group 1, Census Tract 9801.01, Suffolk County, Massachusetts",0,0,0,0,0,0,0,0,0,0,-0,0
1500000US250250509013,250250509013,"Block Group 3, Census Tract 509.01, Suffolk County, Massachusetts",310,310,95,68,84,10,27,26,0,0,1.58025811664861,0.769953828529565
1500000US250250501012,250250501012,"Block Group 2, Census Tract 501.01, Suffolk County, Massachusetts",702,702,499,74,25,19,57,14,0,14,1.05627667696202,0.514652804402737
1500000US250250104043,250250104043,"Block Group 3, Census Tract 104.04, Suffolk County, Massachusetts",315,315,180,5,68,42,14,0,0,6,1.19896809891367,0.584176767274705
1500000US250251801013,250251801013,"Block Group 3, Census Tract 1801.01, Suffolk County, Massachusetts",1166,1166,527,120,53,249,94,51,48,24,1.61427716441698,0.786529029628825
1500000US250251101037,250251101037,"Block Group 7, Census Tract 1101.03, Suffolk County, Massachusetts",299,299,104,72,30,7,28,0,58,0,1.56866655844183,0.764306039395685
1500000US250251102011,250251102011,"Block Group 1, Census Tract 1102.01, Suffolk County, Massachusetts",918,918,288,183,75,190,48,25,59,50,1.80315581101049,0.878556930349613
1500000US250250101043,250250101043,"Block Group 3, Census Tract 101.04, Suffolk County, Massachusetts",469,469,226,60,48,45,24,6,30,30,1.632660901121,0.795486191948586
1500000US250250814003,250250814003,"Block Group 3, Census Tract 814, Suffolk County, Massachusetts",576,576,246,54,58,100,52,37,22,7,1.69216260737007,0.824477383987308
1500000US250250101041,250250101041,"Block Group 1, Census Tract 101.04, Suffolk County, Massachusetts",689,689,71,96,115,62,105,24,84,132,2.00108333507092,0.974993742359098
1500000US250250803001,250250803001,"Block Group 1, Census Tract 803, Suffolk County, Massachusetts",877,877,316,218,115,75,52,31,70,0,1.67795943238677,0.817557129099542
1500000US250250913002,250250913002,"Block Group 2, Census Tract 913, Suffolk County, Massachusetts",374,374,179,63,55,40,17,10,10,0,1.50785371434143,0.734676017789988
1500000US250251202011,250251202011,"Block Group 1, Census Tract 1202.01, Suffolk County, Massachusetts",622,622,161,27,69,89,121,60,59,36,1.94054715930931,0.945498522685087
1500000US250251101033,250251101033,"Block Group 3, Census Tract 1101.03, Suffolk County, Massachusetts",132,132,86,41,0,0,0,5,0,0,0.766305621261759,0.37336935067641
1500000US250250809002,250250809002,"Block Group 2, Census Tract 809, Suffolk County, Massachusetts",396,396,84,61,67,131,38,1,7,7,1.6662925248597,0.81187262729384
1500000US250251006032,250251006032,"Block Group 2, Census Tract 1006.03, Suffolk County, Massachusetts",333,333,57,34,15,86,64,37,18,22,1.92271634488518,0.936810762320484
1500000US250250812001,250250812001,"Block Group 1, Census Tract 812, Suffolk County, Massachusetts",742,742,534,112,19,52,18,7,0,0,0.936491657930575,0.456289595866054
1500000US250251304061,250251304061,"Block Group 1, Census Tract 1304.06, Suffolk County, Massachusetts",1135,1135,516,240,158,191,13,17,0,0,1.37542084527966,0.670150359935108
1500000US250250813002,250250813002,"Block Group 2, Census Tract 813, Suffolk County, Massachusetts",758,758,421,79,54,114,0,73,17,0,1.3459409964479,0.655786806137567
1500000US250250821003,250250821003,"Block Group 3, Census Tract 821, Suffolk County, Massachusetts",1003,1003,618,40,65,56,83,0,108,33,1.3238129967329,0.645005315494508
1500000US250250914001,250250914001,"Block Group 1, Census Tract 914, Suffolk County, Massachusetts",629,629,268,65,85,97,70,21,6,17,1.65663232691252,0.807165860522371
1500000US250251202013,250251202013,"Block Group 3, Census Tract 1202.01, Suffolk County, Massachusetts",202,202,44,10,23,43,17,41,8,16,1.91818749820989,0.934604158981622
1500000US250250005042,250250005042,"Block Group 2, Census Tract 5.04, Suffolk County, Massachusetts",873,873,460,112,22,180,48,14,37,0,1.37910664428468,0.671946202668148
1500000US250251103011,250251103011,"Block Group 1, Census Tract 1103.01, Suffolk County, Massachusetts",418,418,99,76,33,109,26,31,8,36,1.85461876467329,0.903631377228041
1500000US250251201031,250251201031,"Block Group 1, Census Tract 1201.03, Suffolk County, Massachusetts",687,687,70,29,16,96,101,58,113,204,1.87686229655832,0.914469158951461
1500000US250250808012,250250808012,"Block Group 2, Census Tract 808.01, Suffolk County, Massachusetts",639,639,326,93,76,95,31,0,18,0,1.40780017779885,0.685926637731582
1500000US250250511012,250250511012,"Block Group 2, Census Tract 511.01, Suffolk County, Massachusetts",854,854,407,44,163,34,153,17,0,36,1.46995793671315,0.716211946153465
1500000US250251104035,250251104035,"Block Group 5, Census Tract 1104.03, Suffolk County, Massachusetts",312,312,13,13,43,65,43,89,15,31,1.87104787034603,0.911636178898589
1500000US250251401051,250251401051,"Block Group 1, Census Tract 1401.05, Suffolk County, Massachusetts",947,947,117,77,62,268,136,84,127,76,1.96357218726346,0.956717075045946
1500000US250251203014,250251203014,"Block Group 4, Census Tract 1203.01, Suffolk County, Massachusetts",516,516,49,20,29,184,74,74,46,40,1.84981235706018,0.901289537053831
1500000US250251006031,250251006031,"Block Group 1, Census Tract 1006.03, Suffolk County, Massachusetts",568,568,80,52,47,119,77,65,68,60,2.03913757222108,0.993535020696383
1500000US250251101031,250251101031,"Block Group 1, Census Tract 1101.03, Suffolk County, Massachusetts",340,340,23,61,39,37,128,0,33,19,1.73555884242755,0.845621459739402
1500000US250251201052,250251201052,"Block Group 2, Census Tract 1201.05, Suffolk County, Massachusetts",410,410,38,12,12,28,73,16,84,147,1.73685247660469,0.846251760939509
1500000US250251101036,250251101036,"Block Group 6, Census Tract 1101.03, Suffolk County, Massachusetts",377,377,14,0,13,164,54,74,23,35,1.58972862788604,0.774568173685317
1500000US250250408012,250250408012,"Block Group 2, Census Tract 408.01, Suffolk County, Massachusetts",291,291,189,55,31,0,10,6,0,0,1.02959982346563,0.501654962299429
1500000US250250910011,250250910011,"Block Group 1, Census Tract 910.01, Suffolk County, Massachusetts",292,292,12,54,35,88,36,10,11,46,1.84732323688548,0.900076755680971
1500000US250250703004,250250703004,"Block Group 4, Census Tract 703, Suffolk County, Massachusetts",631,631,21,33,51,76,55,38,148,209,1.81379487001124,0.883740630482698
1500000US250259817001,250259817001,"Block Group 1, Census Tract 9817, Suffolk County, Massachusetts",0,0,0,0,0,0,0,0,0,0,-0,0
1500000US250250804011,250250804011,"Block Group 1, Census Tract 804.01, Suffolk County, Massachusetts",565,565,223,55,109,71,59,29,19,0,1.67420546650837,0.8157280732195
1500000US250250701015,250250701015,"Block Group 5, Census Tract 701.01, Suffolk County, Massachusetts",104,104,0,0,0,28,0,0,52,24,1.03824001856935,0.505864750073505
1500000US250250701016,250250701016,"Block Group 6, Census Tract 701.01, Suffolk County, Massachusetts",473,473,271,0,0,19,0,0,15,168,0.925342232849561,0.450857228560619
1500000US250250701017,250250701017,"Block Group 7, Census Tract 701.01, Suffolk County, Massachusetts",658,658,364,44,27,58,39,27,48,51,1.54122788409176,0.750937013068255
1500000US250250701018,250250701018,"Block Group 8, Census Tract 701.01, Suffolk County, Massachusetts",142,142,10,0,0,15,39,0,11,67,1.33176535587234,0.648879966920593
1500000US250173501031,250173501031,"Block Group 1, Census Tract 3501.03, Middlesex County, Massachusetts",0,0,0,0,0,0,0,0,0,0,-0,0
1500000US250173393003,250173393003,"Block Group 3, Census Tract 3393, Middlesex County, Massachusetts",520,520,56,70,38,132,55,31,64,74,1.99017736497051,0.969679994342762
1500000US250173567016,250173567016,"Block Group 6, Census Tract 3567.01, Middlesex County, Massachusetts",430,430,59,16,46,131,67,62,14,35,1.88079636109957,0.916385964834818
1500000US250173563004,250173563004,"Block Group 4, Census Tract 3563, Middlesex County, Massachusetts",262,262,14,0,56,28,68,18,37,41,1.82604734086985,0.88971043803954
1500000US250173566023,250173566023,"Block Group 3, Census Tract 3566.02, Middlesex County, Massachusetts",313,313,9,8,18,35,0,47,60,136,1.56852554581962,0.764237333399369
1500000US250173567012,250173567012,"Block Group 2, Census Tract 3567.01, Middlesex County, Massachusetts",503,503,75,44,42,103,29,61,99,50,1.99870535423077,0.973835111732394
1500000US250173392002,250173392002,"Block Group 2, Census Tract 3392, Middlesex County, Massachusetts",328,328,0,0,0,68,77,34,0,149,1.25983129479411,0.61383132192687
1500000US250173567015,250173567015,"Block Group 5, Census Tract 3567.01, Middlesex County, Massachusetts",298,298,46,30,45,71,14,41,31,20,1.98006323429879,0.964752056589495
1500000US250173564004,250173564004,"Block Group 4, Census Tract 3564, Middlesex County, Massachusetts",219,219,21,10,0,70,8,0,19,91,1.42823347823558,0.695882415041003
1500000US250173564007,250173564007,"Block Group 7, Census Tract 3564, Middlesex County, Massachusetts",281,281,49,0,0,49,52,41,44,46,1.78874126916701,0.871533690562412
1500000US250173564005,250173564005,"Block Group 5, Census Tract 3564, Middlesex County, Massachusetts",273,273,38,28,22,23,22,15,0,125,1.63946371662098,0.798800747832721
1500000US250173567013,250173567013,"Block Group 3, Census Tract 3567.01, Middlesex County, Massachusetts",714,714,108,47,58,182,39,0,187,93,1.79232555353906,0.873280072021066
1500000US250173563006,250173563006,"Block Group 6, Census Tract 3563, Middlesex County, Massachusetts",345,345,43,20,31,52,40,16,125,18,1.84050953680965,0.896756896472806
1500000US250173567023,250173567023,"Block Group 3, Census Tract 3567.02, Middlesex County, Massachusetts",922,922,291,51,113,155,128,76,33,75,1.88426988696233,0.918078381097928
1500000US250173567027,250173567027,"Block Group 7, Census Tract 3567.02, Middlesex County, Massachusetts",384,384,33,75,37,70,26,36,50,57,2.01843616699954,0.983448613900973
1500000US250173567024,250173567024,"Block Group 4, Census Tract 3567.02, Middlesex County, Massachusetts",201,201,0,16,0,70,23,22,41,29,1.66259136953157,0.810069302454147
1500000US250173566011,250173566011,"Block Group 1, Census Tract 3566.01, Middlesex County, Massachusetts",1047,1047,238,113,64,259,121,150,13,89,1.88520172964006,0.918532405557444
1500000US250173566022,250173566022,"Block Group 2, Census Tract 3566.02, Middlesex County, Massachusetts",248,248,0,19,0,24,25,17,54,109,1.53110530793667,0.746004960397187
1500000US250173566014,250173566014,"Block Group 4, Census Tract 3566.01, Middlesex County, Massachusetts",260,260,22,0,9,64,60,23,35,47,1.8025368901035,0.878255371688484
1500000US250173507002,250173507002,"Block Group 2, Census Tract 3507, Middlesex County, Massachusetts",331,331,119,15,15,32,43,28,0,79,1.69009280979533,0.82346891040305
1500000US250173566013,250173566013,"Block Group 3, Census Tract 3566.01, Middlesex County, Massachusetts",229,229,28,0,17,35,0,29,6,114,1.44144124247153,0.702317673010984
1500000US250173384002,250173384002,"Block Group 2, Census Tract 3384, Middlesex County, Massachusetts",463,463,20,30,0,32,35,3,71,272,1.32559839721558,0.645875221443804
1500000US250173384003,250173384003,"Block Group 3, Census Tract 3384, Middlesex County, Massachusetts",475,475,27,9,0,51,20,56,70,242,1.48891972893421,0.725450756169737
1500000US250173384004,250173384004,"Block Group 4, Census Tract 3384, Middlesex County, Massachusetts",551,551,8,28,35,59,26,89,125,181,1.76796806382164,0.861412300380651
1500000US250173561001,250173561001,"Block Group 1, Census Tract 3561, Middlesex County, Massachusetts",336,336,19,0,30,70,53,40,67,57,1.87209953393325,0.91214858405365
1500000US250173567014,250173567014,"Block Group 4, Census Tract 3567.01, Middlesex County, Massachusetts",417,417,62,73,55,93,0,33,33,68,1.88748197207115,0.919643414810488
1500000US250173563001,250173563001,"Block Group 1, Census Tract 3563, Middlesex County, Massachusetts",478,478,104,116,91,94,32,0,41,0,1.70276754435354,0.829644458749156
1500000US250173563002,250173563002,"Block Group 2, Census Tract 3563, Middlesex County, Massachusetts",458,458,100,68,96,60,43,20,15,56,1.93698197710845,0.943761448433709
1500000US250173563005,250173563005,"Block Group 5, Census Tract 3563, Middlesex County, Massachusetts",448,448,35,34,0,137,18,83,58,83,1.77570672800518,0.865182832582354
1500000US250173393002,250173393002,"Block Group 2, Census Tract 3393, Middlesex County, Massachusetts",281,281,60,30,9,57,27,18,44,36,1.95703491365098,0.953531899919778
1500000US250173564001,250173564001,"Block Group 1, Census Tract 3564, Middlesex County, Massachusetts",228,228,13,12,0,24,30,31,47,71,1.78226998548068,0.868380667902827
1500000US250173564002,250173564002,"Block Group 2, Census Tract 3564, Middlesex County, Massachusetts",582,582,239,26,0,57,33,102,54,71,1.67707765145214,0.817127496370946
1500000US250173564003,250173564003,"Block Group 3, Census Tract 3564, Middlesex County, Massachusetts",335,335,22,21,28,23,10,40,28,163,1.66033937800937,0.808972057974868
1500000US250173564006,250173564006,"Block Group 6, Census Tract 3564, Middlesex County, Massachusetts",427,427,65,11,9,55,28,24,114,121,1.77649674326318,0.865567754049348
1500000US250173564008,250173564008,"Block Group 8, Census Tract 3564, Middlesex County, Massachusetts",437,437,25,12,40,57,82,47,34,140,1.8640659447327,0.90823435466503
1500000US250173565001,250173565001,"Block Group 1, Census Tract 3565, Middlesex County, Massachusetts",338,338,0,0,13,19,44,30,113,119,1.50133149670137,0.731498178429723
1500000US250173565002,250173565002,"Block Group 2, Census Tract 3565, Middlesex County, Massachusetts",557,557,48,12,0,150,23,84,76,164,1.69590342928166,0.826300035693592
1500000US250173565003,250173565003,"Block Group 3, Census Tract 3565, Middlesex County, Massachusetts",947,947,202,114,35,271,105,42,34,144,1.85223740964555,0.902471102585956
1500000US250173565004,250173565004,"Block Group 4, Census Tract 3565, Middlesex County, Massachusetts",309,309,55,16,8,71,27,31,0,101,1.70221208832455,0.829373822267939
1500000US250173565006,250173565006,"Block Group 6, Census Tract 3565, Middlesex County, Massachusetts",221,221,12,14,0,16,29,55,41,54,1.79253555457365,0.873382391445262
1500000US250173566012,250173566012,"Block Group 2, Census Tract 3566.01, Middlesex County, Massachusetts",418,418,25,31,85,63,20,19,54,121,1.87968448484053,0.915844222081859
1500000US250173566021,250173566021,"Block Group 1, Census Tract 3566.02, Middlesex County, Massachusetts",844,844,109,76,95,192,97,85,73,117,2.02926590638767,0.98872521980226
1500000US250173565005,250173565005,"Block Group 5, Census Tract 3565, Middlesex County, Massachusetts",384,384,39,28,27,118,16,20,37,99,1.83370009292339,0.893439111020451
1500000US250173566024,250173566024,"Block Group 4, Census Tract 3566.02, Middlesex County, Massachusetts",308,308,6,10,0,38,46,46,75,87,1.71521242865513,0.835708016476002
1500000US250173578001,250173578001,"Block Group 1, Census Tract 3578, Middlesex County, Massachusetts",290,290,39,0,11,60,23,10,11,136,1.51623762542755,0.738760935545389
1500000US250173581002,250173581002,"Block Group 2, Census Tract 3581, Middlesex County, Massachusetts",513,513,19,39,26,86,80,32,64,167,1.85636398173666,0.90448170449129
1500000US250173567026,250173567026,"Block Group 6, Census Tract 3567.02, Middlesex County, Massachusetts",339,339,48,32,12,77,0,44,13,113,1.71078888688706,0.833552721158041
1500000US250173567022,250173567022,"Block Group 2, Census Tract 3567.02, Middlesex County, Massachusetts",416,416,0,15,0,106,0,20,38,237,1.15323701511193,0.561895076274357
1500000US250173567021,250173567021,"Block Group 1, Census Tract 3567.02, Middlesex County, Massachusetts",456,456,46,82,47,86,52,15,93,35,1.96996287821945,0.959830830271547
1500000US250173571001,250173571001,"Block Group 1, Census Tract 3571, Middlesex County, Massachusetts",297,297,26,0,0,47,13,16,50,145,1.44928516441159,0.706139490260209
1500000US250173581003,250173581003,"Block Group 3, Census Tract 3581, Middlesex County, Massachusetts",546,546,42,21,28,52,19,37,74,273,1.61558891133861,0.787168155954919
1500000US250173585003,250173585003,"Block Group 3, Census Tract 3585, Middlesex County, Massachusetts",685,685,55,10,24,60,66,48,110,312,1.65851688481631,0.80808407923476
1500000US250173578003,250173578003,"Block Group 3, Census Tract 3578, Middlesex County, Massachusetts",371,371,42,0,20,57,26,14,9,203,1.42195990829414,0.69282572503317
1500000US250173563003,250173563003,"Block Group 3, Census Tract 3563, Middlesex County, Massachusetts",318,318,36,0,0,64,35,51,12,120,1.5971036548814,0.778161529866032
1500000US250173567025,250173567025,"Block Group 5, Census Tract 3567.02, Middlesex County, Massachusetts",248,248,31,0,0,50,38,29,43,57,1.76294433491075,0.858964574108795
1500000US250173506003,250173506003,"Block Group 3, Census Tract 3506, Middlesex County, Massachusetts",173,173,25,10,7,25,34,16,43,13,1.93407403824722,0.94234460479548
1500000US250173394004,250173394004,"Block Group 4, Census Tract 3394, Middlesex County, Massachusetts",452,452,118,41,72,106,49,31,18,17,1.87743027407027,0.91474589631179
1500000US250173396002,250173396002,"Block Group 2, Census Tract 3396, Middlesex County, Massachusetts",453,453,70,15,102,120,32,29,32,53,1.89040469873716,0.921067463554505
1500000US250173398014,250173398014,"Block Group 4, Census Tract 3398.01, Middlesex County, Massachusetts",226,226,15,13,0,74,101,8,15,0,1.36810416249538,0.666585430976644
1500000US250173394002,250173394002,"Block Group 2, Census Tract 3394, Middlesex County, Massachusetts",246,246,49,9,40,19,51,29,30,19,1.96822306859601,0.958983137691225
1500000US250173398023,250173398023,"Block Group 3, Census Tract 3398.02, Middlesex County, Massachusetts",296,296,40,0,0,66,36,53,35,66,1.75637655071981,0.85576453322339
1500000US250173395004,250173395004,"Block Group 4, Census Tract 3395, Middlesex County, Massachusetts",304,304,37,0,45,90,12,23,53,44,1.80666024347294,0.880264405326554
1500000US250173397003,250173397003,"Block Group 3, Census Tract 3397, Middlesex County, Massachusetts",445,445,34,51,108,148,30,21,7,46,1.78035131120818,0.86744582657137
1500000US250173391003,250173391003,"Block Group 3, Census Tract 3391, Middlesex County, Massachusetts",726,726,208,47,177,92,58,44,86,14,1.84184943877957,0.897409740866212
1500000US250173396004,250173396004,"Block Group 4, Census Tract 3396, Middlesex County, Massachusetts",363,363,47,60,0,57,66,13,72,48,1.87051661665122,0.911377334592123
1500000US250173396005,250173396005,"Block Group 5, Census Tract 3396, Middlesex County, Massachusetts",320,320,65,0,16,112,30,28,69,0,1.60688517630601,0.782927409433663
1500000US250173503003,250173503003,"Block Group 3, Census Tract 3503, Middlesex County, Massachusetts",362,362,90,52,22,94,55,9,19,21,1.84308662789376,0.898012540171626
1500000US250173501032,250173501032,"Block Group 2, Census Tract 3501.03, Middlesex County, Massachusetts",540,540,97,36,65,94,94,26,70,58,2.00297819538622,0.975916980745868
1500000US250173398012,250173398012,"Block Group 2, Census Tract 3398.01, Middlesex County, Massachusetts",234,234,64,13,36,43,19,44,0,15,1.80865195615103,0.88123483337604
1500000US250173506001,250173506001,"Block Group 1, Census Tract 3506, Middlesex County, Massachusetts",0,0,0,0,0,0,0,0,0,0,-0,0
1500000US250173395002,250173395002,"Block Group 2, Census Tract 3395, Middlesex County, Massachusetts",409,409,104,59,73,99,0,0,31,43,1.71078856586637,0.83355256474618
1500000US250173391002,250173391002,"Block Group 2, Census Tract 3391, Middlesex County, Massachusetts",534,534,104,40,46,69,87,57,70,61,2.03697152064837,0.992479648992463
1500000US250173394003,250173394003,"Block Group 3, Census Tract 3394, Middlesex County, Massachusetts",375,375,72,28,20,83,59,38,41,34,1.98331056302608,0.966334262154349
1500000US250173371021,250173371021,"Block Group 1, Census Tract 3371.02, Middlesex County, Massachusetts",221,221,47,0,9,64,15,38,27,21,1.78426193467675,0.869351211191666
1500000US250173504001,250173504001,"Block Group 1, Census Tract 3504, Middlesex County, Massachusetts",332,332,11,23,55,44,34,17,118,30,1.83393474039221,0.893553438999575
1500000US250173507001,250173507001,"Block Group 1, Census Tract 3507, Middlesex County, Massachusetts",567,567,263,65,0,59,40,61,52,27,1.63108744336816,0.794719551481396
1500000US250173507003,250173507003,"Block Group 3, Census Tract 3507, Middlesex County, Massachusetts",406,406,40,41,13,51,86,16,50,109,1.89780035594805,0.924670871456052
1500000US250173373004,250173373004,"Block Group 4, Census Tract 3373, Middlesex County, Massachusetts",911,911,114,103,67,278,98,114,72,65,1.94955348655867,0.949886702105633
1500000US250173385001,250173385001,"Block Group 1, Census Tract 3385, Middlesex County, Massachusetts",496,496,11,16,28,52,40,29,97,223,1.64154025254679,0.799812504563666
1500000US250173385002,250173385002,"Block Group 2, Census Tract 3385, Middlesex County, Massachusetts",543,543,21,8,28,17,20,19,59,371,1.18959271375985,0.579608770681567
1500000US250173391001,250173391001,"Block Group 1, Census Tract 3391, Middlesex County, Massachusetts",227,227,0,13,0,59,16,29,66,44,1.64101342572356,0.799555817174918
1500000US250173392001,250173392001,"Block Group 1, Census Tract 3392, Middlesex County, Massachusetts",267,267,0,0,37,26,34,13,87,70,1.62663537934876,0.792550359182691
1500000US250173392003,250173392003,"Block Group 3, Census Tract 3392, Middlesex County, Massachusetts",381,381,56,21,27,69,43,55,62,48,2.02067202438741,0.984537997298341
1500000US250173392004,250173392004,"Block Group 4, Census Tract 3392, Middlesex County, Massachusetts",538,538,36,43,65,130,10,70,97,87,1.92437449515647,0.937618667773529
1500000US250173392005,250173392005,"Block Group 5, Census Tract 3392, Middlesex County, Massachusetts",264,264,11,30,25,22,0,25,115,36,1.66673178794127,0.812086650742174
1500000US250173391004,250173391004,"Block Group 4, Census Tract 3391, Middlesex County, Massachusetts",956,956,511,87,58,62,16,69,40,113,1.54374989688652,0.752165820809512
1500000US250173391005,250173391005,"Block Group 5, Census Tract 3391, Middlesex County, Massachusetts",412,412,28,13,13,42,31,26,113,146,1.72505723974196,0.840504732852647
1500000US250173393001,250173393001,"Block Group 1, Census Tract 3393, Middlesex County, Massachusetts",344,344,183,33,20,22,33,11,20,22,1.57809086691562,0.768897873042475
1500000US250173394001,250173394001,"Block Group 1, Census Tract 3394, Middlesex County, Massachusetts",400,400,123,18,15,48,91,9,38,58,1.80556211244947,0.879729359705309
1500000US250173395003,250173395003,"Block Group 3, Census Tract 3395, Middlesex County, Massachusetts",290,290,49,48,25,43,26,26,48,25,2.03391227522215,0.990989083809777
1500000US250173396003,250173396003,"Block Group 3, Census Tract 3396, Middlesex County, Massachusetts",349,349,18,65,31,93,17,15,77,33,1.87229150024181,0.91224211636503
1500000US250173396001,250173396001,"Block Group 1, Census Tract 3396, Middlesex County, Massachusetts",316,316,108,34,0,12,33,92,30,7,1.63412227284647,0.796198220409681
1500000US250173396006,250173396006,"Block Group 6, Census Tract 3396, Middlesex County, Massachusetts",366,366,84,18,190,20,35,19,0,0,1.36316326596193,0.664178063368644
1500000US250173399002,250173399002,"Block Group 2, Census Tract 3399, Middlesex County, Massachusetts",217,217,36,55,27,25,23,0,51,0,1.73239056915641,0.844077772597887
1500000US250173400001,250173400001,"Block Group 1, Census Tract 3400, Middlesex County, Massachusetts",400,400,89,92,61,53,60,18,8,19,1.87409154350657,0.91311915676028
1500000US250173399001,250173399001,"Block Group 1, Census Tract 3399, Middlesex County, Massachusetts",737,737,185,91,52,171,115,15,77,31,1.86967370920319,0.910966642307189
1500000US250173399003,250173399003,"Block Group 3, Census Tract 3399, Middlesex County, Massachusetts",372,372,0,36,108,95,54,6,34,39,1.73549058442978,0.845588202193588
